cfips,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,county,state,K-means_Silhouette,K-means_Elbow
13249,1.0931807,1.0931807,1.0671525,1.0150963,1.0150963,1.0309278,1.0309278,1.0560725,1.0812171,1.1315062,1.0812171,1.1063616,1.1063616,1.1315062,1.1315062,1.1566508,1.1315062,1.1309375,1.1058055,1.0806736,1.1058055,1.0806736,1.0806736,1.1058055,1.0806736,1.0555416,1.0052778,1.0304097,1.0304097,1.0675273,1.0675273,1.1171798,1.0923536,1.0923536,1.0923536,1.0675273,1.0675273,1.0675273,1.0923536,1.0675273,1.0427011,,,,,,,1501,10,1,4
13251,1.5556369,1.5739385,1.5830894,1.6196926,1.5739385,1.5355086,1.5080888,1.5537885,1.5629284,1.5629284,1.5629284,1.5720683,1.617768,1.617768,1.5629284,1.5994881,1.5812083,1.577172,2.0512352,2.0147688,2.0238855,1.9783025,1.9965357,1.9965357,2.2609172,2.3156168,2.3885496,2.4705989,2.4341326,2.4454308,2.4726021,2.4635451,2.5269451,2.5450594,2.5360022,2.5631735,2.5450594,2.5812879,2.4635451,2.4907165,2.4816592,,,,,,,1510,10,0,0
13253,0.98595756,0.95608008,0.94114131,0.97101885,0.97101885,0.96647537,0.93627304,0.90607065,0.98157656,1.0268801,1.0570824,1.0570824,1.0721836,1.0419812,1.011779,0.98157656,0.95137423,0.93839866,0.86272138,0.89299226,0.90812773,0.87785679,0.81731498,0.86272138,0.87785679,0.86272138,0.90812773,0.96866959,0.95353413,0.9990778,1.0144482,1.0144482,0.9990778,1.0144482,1.0913004,1.1066707,1.0605595,1.045189,1.0605595,1.045189,1.0144482,,,,,,,1515,10,0,3
13255,3.4579113,3.4661298,3.4476383,3.4579113,3.4435289,3.4158335,3.3772252,3.3650329,3.4361539,3.4828904,3.4686661,3.4747622,3.8222384,3.8445907,3.7998862,3.7815981,3.7714379,3.7680111,3.9127028,3.9046643,3.9106932,3.8825586,3.8986354,3.9066739,3.9307892,3.900645,3.9247603,3.9187315,3.92677,3.8461537,3.8659692,3.8996551,3.8976736,3.8996551,3.9155076,4.0185471,3.9868426,4.0086393,4.0284548,4.0225101,4.0165658,,,,,,,1558,10,0,3
13257,2.5323465,2.4165535,2.4115188,2.3662086,2.3410361,2.332932,2.327915,2.3228979,2.4031708,2.3931367,2.5687337,2.6239214,2.6138873,2.6138873,2.5536826,2.5336144,2.5386314,2.5411434,2.9113102,2.951328,2.9213145,2.9613326,2.9913461,2.9713371,2.9963484,3.0163574,3.051373,3.0563753,3.0413687,2.9570951,2.9472544,2.9620154,2.9472544,2.9324937,2.9177327,3.0308995,2.9620154,2.9915371,2.9816966,2.9915371,2.9816966,,,,,,,1597,10,1,2
13259,0.77999997,0.80000001,0.74000001,0.80000001,0.75999999,0.74356532,0.72449952,0.74356532,0.74356532,0.72449952,0.72449952,0.70543373,0.76263106,0.80076265,0.76263106,0.80076265,0.74356532,0.66980451,0.81462711,0.79652429,0.76031864,0.74221581,0.74221581,0.74221581,0.76031864,0.74221581,0.74221581,0.72411299,0.74221581,0.71904594,0.73658365,0.8067345,0.78919679,0.77165908,0.77165908,0.75412136,0.75412136,0.78919679,0.8067345,0.84180987,0.84180987,,,,,,,1602,10,1,4
13261,1.5889244,1.5804046,1.5633653,1.5974441,1.6102237,1.5883237,1.5539815,1.5711526,1.6827645,1.6269586,1.6527152,1.6655935,1.6999356,1.7428633,1.7385705,1.7171067,1.7042284,1.6981376,1.6981376,1.7111006,1.7672731,1.7327054,1.7413473,1.7456683,1.7586311,1.7543101,1.7845569,1.7975198,1.7845569,1.7964332,1.8181819,1.831231,1.8529795,1.770335,1.7790344,1.8094823,1.7877338,1.7833841,1.7746847,1.7833841,1.7790344,,,,,,,1620,10,0,5
13263,0.62405449,0.69969743,0.69969743,0.71860814,0.71860814,0.72243345,0.70342207,0.66539925,0.64638782,0.64638782,0.64638782,0.68441063,0.74144489,0.79847908,0.8365019,0.8365019,0.81749052,0.80259889,0.93636537,0.99369389,1.0701319,1.0128033,1.0128033,0.95547485,0.97458434,0.89814639,0.8790369,0.85992736,0.84081787,0.82660514,0.84582853,0.86505193,0.84582853,0.84582853,0.86505193,0.94194543,0.92272204,0.92272204,0.90349865,0.94194543,0.94194543,,,,,,,1634,10,1,1
13265,0.90439278,0.38759691,0.32299742,0.38759691,0.38759691,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.42164442,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43795621,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,0.43859649,,,,,,,1635,10,0,5
13267,1.4870443,1.3925499,1.3776296,1.3527627,1.3776296,1.3473203,1.322462,1.3174903,1.3522919,1.3672069,1.3622353,1.3821219,1.3771503,1.3771503,1.3821219,1.3821219,1.3672069,1.3581165,1.3531599,1.3482032,1.3531599,1.3333334,1.3333334,1.2986369,1.2936803,1.2589839,1.2936803,1.2986369,1.3085502,1.267766,1.337097,1.3321449,1.3767147,1.3767147,1.406428,1.4559501,1.4509978,1.4757589,1.4757589,1.4708067,1.4708067,,,,,,,1645,10,0,3
13269,0.99647403,1.0884563,1.1037866,1.1037866,1.1651081,1.1232498,1.0924758,1.0309278,1.1540236,1.1694107,1.1694107,1.2155716,1.1847976,1.1386367,1.2463456,1.2155716,1.2155716,1.192135,1.0682769,1.0992414,1.0837591,1.0527946,1.0992414,1.0527946,1.0837591,1.1147237,1.1302059,1.1302059,1.1147237,1.1093991,1.0785824,1.1093991,1.1248074,1.1093991,1.1248074,1.1402158,1.155624,1.2172573,1.2172573,1.201849,1.2172573,,,,,,,1646,10,0,3
13271,0.57850629,0.55625606,0.58592302,0.57850629,0.57108951,0.5384385,0.5309602,0.52348191,0.55339515,0.55339515,0.5309602,0.55339515,0.5384385,0.5384385,0.51600361,0.56835181,0.5758301,0.57673585,0.56175566,0.56924576,0.59171599,0.58422589,0.59171599,0.59920603,0.60669613,0.60669613,0.62916636,0.60669613,0.62167627,0.61816812,0.62570673,0.62570673,0.61816812,0.60309082,0.64078403,0.65586132,0.71617037,0.71617037,0.72370899,0.70863175,0.70109308,,,,,,,1649,10,0,0
13273,0.89626801,0.88157511,0.92565382,0.91096091,0.91096091,0.91243559,0.92715234,0.89771891,0.89771891,0.91243559,0.94186902,0.95658571,0.98601913,0.98601913,0.94186902,0.92715234,0.91243559,0.90976882,0.98434007,0.99925429,1.0290828,1.0290828,1.0141685,1.0141685,1.0141685,1.0141685,1.043997,0.9694258,0.93959731,0.9319104,0.9319104,0.94694126,0.91687959,0.9319104,0.90184879,0.9319104,0.87178719,0.85675633,0.85675633,0.84172553,0.85675633,,,,,,,1653,10,1,7
13275,3.6797745,3.3919709,3.4154651,3.4536431,3.4653902,3.5527167,3.5026786,3.5733209,3.6351328,3.6263025,3.6086419,3.6675105,3.7087185,3.7881911,3.7793608,3.7528698,3.7558134,3.7903535,4.1022925,4.1258349,4.1081781,4.1258349,4.1376061,4.1640916,4.1788058,4.1552634,4.1346636,4.2023482,4.1846914,4.1527996,4.1645803,4.1969781,4.1469088,4.0968399,4.1734161,4.2794452,4.2853355,4.2794452,4.2706094,4.2323213,4.2941713,,,,,,,1658,10,0,3
13277,1.8803419,1.8902038,1.9197896,1.9493754,1.913215,1.8756365,1.8657819,1.8362185,1.8657819,1.8592123,1.8822061,1.8822061,1.9281937,1.9479027,1.9314785,1.9150543,1.9971751,2.0154936,1.9695379,1.9957983,1.9728204,1.9793855,1.9728204,1.982668,1.9957983,1.9793855,2.005646,2.0319066,2.0187762,1.9833736,1.9997382,2.0128298,2.0390129,2.0488315,2.0848334,2.1142895,2.0946522,2.0881064,2.0881064,2.0815606,2.0946522,,,,,,,1661,10,0,0
13279,2.4794223,2.2016866,2.2824824,2.2824824,2.2976317,2.2438483,2.2186365,2.2337637,2.253933,2.0673659,2.0724082,2.0673659,2.1530859,2.1379588,2.1530859,2.1682129,2.1278741,2.1002676,1.9589034,1.9437573,1.9488059,1.89327,1.9033675,1.8983188,1.928611,1.9185137,1.9336598,1.9336598,1.9488059,1.9477578,1.9477578,1.9729227,1.9779556,1.9729227,1.9678897,2.0333183,2.0333183,2.0333183,2.0232522,2.0383513,2.0735819,,,,,,,1676,10,0,3
13281,8.3298798,8.6510572,8.5163698,8.3920431,8.4231243,8.3576384,8.2771797,8.3475809,8.4481544,8.3676958,8.2268934,8.1665497,8.2972946,8.327467,8.0156898,8.1162624,8.0156898,7.8699155,8.4397717,8.498723,8.5773239,8.5674982,8.5576735,8.6755743,8.6166239,8.7541761,8.7247,8.6362743,8.6264496,8.3735285,8.3445883,8.2481184,8.0069456,7.9780049,8.0744743,8.3156471,8.2674131,8.2674131,8.1227093,7.9201236,7.881536,,,,,,,1679,10,1,7
13283,1.0156103,0.92157233,0.90276474,0.90276474,0.90276474,0.92396533,0.96246392,1.0779595,1.039461,1.0202117,1.0202117,0.96246392,0.98171318,0.94321465,0.92396533,0.94321465,0.90471607,0.88180113,0.78799248,0.82551593,0.82551593,0.80675423,0.80675423,0.84427768,0.86303937,0.82551593,0.86303937,0.84427768,0.86303937,0.86990142,0.86990142,0.88923258,0.92789483,0.92789483,0.96655715,1.0438817,0.96655715,0.96655715,0.92789483,0.90856367,0.92789483,,,,,,,1687,10,0,5
13285,3.2011549,3.1530318,3.1434071,3.1472571,3.1357074,3.0996816,2.9833958,3.0062718,3.036773,3.0844312,3.1511524,3.2216864,3.2884076,3.3360658,3.3379722,3.3112836,3.326534,3.2833893,3.2606013,3.3422587,3.4030271,3.4220171,3.5074725,3.8018193,3.8682847,3.8492944,3.8796787,3.9613361,4.0619836,4.0720987,4.0947948,4.2177334,4.2479954,4.2498865,4.431457,4.5808744,4.7208352,4.9742775,5.0593886,5.1085639,5.1898928,,,,,,,1692,10,0,0
13287,1.4243127,1.4905598,1.4739981,1.5071216,1.5236833,1.4766883,1.5098722,1.5264642,1.6094242,1.7089763,1.7255683,1.7421603,1.7255683,1.7089763,1.7255683,1.7587522,1.8583043,1.797304,1.6475286,1.6142453,1.6142453,1.6974539,1.6808121,1.6808121,1.7307372,1.6974539,1.6641704,1.7140955,1.7140955,1.920187,1.6530305,2.0704625,1.7699115,1.736517,1.7031224,1.6864251,1.7031224,1.6864251,1.7198197,1.7031224,1.7198197,,,,,,,1700,10,1,2
13289,2.4085639,2.2301517,2.1855485,2.3342254,2.4234314,2.3923445,2.5418661,2.5717704,2.5568182,2.5568182,2.5418661,2.5119617,2.437201,2.3773923,2.3175838,2.332536,2.2577751,2.2316043,2.1863692,2.1863692,2.1411338,2.0958986,2.0808203,2.0355849,2.0506635,2.0054283,1.9903498,2.0205066,2.0054283,1.9969742,1.9969742,1.8910742,1.860817,1.8456883,1.8456883,1.8759456,1.8759456,1.9213313,1.9515885,1.9062027,1.8910742,,,,,,,1704,10,1,1
13291,4.8185668,5.0383234,5.0704827,5.081203,5.0383234,4.9587212,4.9850135,4.8009677,4.9797549,5.0849242,5.1638007,5.1743178,5.2479362,5.2006102,5.1638007,5.1269917,5.06389,4.926867,6.1277905,6.333077,6.3433409,6.3176804,6.333077,6.3741341,6.3382087,6.333077,6.3638697,6.43572,6.4613805,6.2856293,6.2459722,6.2013583,6.2360582,6.2558866,6.2211866,6.3599863,6.3352003,6.364943,6.4343429,6.4541712,6.3996429,,,,,,,1713,10,0,6
13293,1.7040712,1.7973776,1.7777342,1.8513972,1.8415754,1.8924154,1.8526797,1.8824815,1.8725475,1.8924154,1.9023494,1.8675805,1.9122833,1.9470521,1.9470521,1.961953,1.961953,1.9326311,1.977345,1.9922496,1.9872814,2.0021861,2.0170906,2.0419316,2.0667727,2.0568364,2.0667727,2.0866454,2.1164546,2.0778203,2.0778203,2.0974224,2.0729198,2.0533175,2.028815,2.0876212,2.0729198,2.0680192,2.0680192,2.0827208,2.0680192,,,,,,,1716,10,0,5
13295,2.4943736,2.503751,2.528132,2.5206301,2.5187547,2.5040584,2.4238241,2.5245833,2.5021925,2.5021925,2.5040584,2.5264494,2.5413766,2.556304,2.5413766,2.5077901,2.5339129,2.526433,2.4763494,2.5115933,2.4948988,2.5078835,2.6321647,2.6377296,2.6507142,2.6803932,2.7267668,2.754591,2.7416065,2.7088742,2.7309725,2.7659614,2.7825351,2.7954257,2.8414636,2.916966,2.8875017,2.9335396,2.9261734,2.9445887,2.8967092,,,,,,,1750,10,0,0
13297,8.0782433,8.0963831,8.2037096,8.2415009,8.1780119,8.0704517,8.0259371,8.0763865,8.1847048,8.2366381,8.3123131,8.4161797,8.5615931,8.6224289,8.6521053,8.6135263,8.5704956,8.416585,8.8220282,8.9299517,9.0028734,8.9839134,9.0262079,9.0072479,9.0962124,9.1137133,9.1457987,9.2391386,9.3003922,9.0953026,9.115202,9.2232246,9.2886076,9.2857647,9.3326702,9.5345039,9.4676991,9.5074978,9.5387678,9.5245543,9.6425276,,,,,,,1757,10,0,0
13299,2.2411129,2.2705526,2.2742326,2.211673,2.200633,2.2067792,2.1772077,2.1919935,2.2363508,2.1993864,2.2400472,2.2844048,2.2622261,2.3287621,2.3287621,2.3287621,2.3139763,2.31267,2.2979631,2.3237002,2.3457608,2.3310537,2.3494375,2.2832561,2.213398,2.1876609,2.1803074,2.213398,2.2317817,2.2151783,2.2078066,2.2151783,2.2262356,2.1856916,2.2114923,2.2336073,2.1893775,2.1893775,2.2004349,2.1856916,2.1967492,,,,,,,1761,10,1,7
13301,2.1586111,1.9943688,2.0882215,2.0882215,2.0647583,2.1100047,1.6832622,1.6358464,1.6832622,1.6358464,1.6121385,1.6358464,1.6595542,1.6121385,1.6358464,1.7069701,1.6832622,1.5494636,1.6448152,1.6924911,1.8593564,1.8593564,1.7878426,1.7640048,1.7640048,1.7878426,1.8116806,1.7401669,1.8355185,1.9143336,1.8186169,1.7946877,1.7946877,1.7229003,1.6032543,1.6271836,1.6032543,1.6511127,1.6750419,1.5075377,1.5793252,,,,,,,1762,10,1,7
13303,1.3662406,1.3032802,1.2969842,1.2906882,1.2780961,1.2821319,1.2884169,1.250707,1.3009868,1.3512664,1.3324115,1.3324115,1.3575513,1.4078311,1.4455408,1.420401,1.3512664,1.332918,1.3204609,1.332918,1.3578324,1.364061,1.3391467,1.3765182,1.3952039,1.3827468,1.4014326,1.4076612,1.4138898,1.4410125,1.4472778,1.4973999,1.4848694,1.4535431,1.4660735,1.5036652,1.4472778,1.4284819,1.4347472,1.4410125,1.4410125,,,,,,,1769,10,0,5
13305,1.851687,1.9229057,1.9095522,1.9496127,1.9496127,1.9198999,1.9020405,1.6654016,1.9288298,1.9422244,1.9779434,1.9422244,1.9556191,1.995803,1.9466892,1.9690137,1.9288298,1.9176738,1.7972617,1.8195603,1.82402,1.8106408,1.8507782,1.8284796,1.7348258,1.7080677,1.7036079,1.6634705,1.6634705,1.648473,1.6705706,1.7015071,1.7147655,1.7147655,1.7324436,1.7943165,1.7589605,1.754541,1.7677995,1.798736,1.834092,,,,,,,1779,10,1,4
13307,0.24925224,0.24925224,0.24925224,0.24925224,0.24925224,0.25150904,0.25150904,0.35211268,0.4024145,0.4024145,0.35211268,0.45271629,0.4024145,0.4024145,0.50301808,0.50301808,0.50301808,0.45523521,0.50581688,0.50581688,0.50581688,0.50581688,0.50581688,0.55639857,0.80930704,0.85988873,0.85988873,0.80930704,0.80930704,0.79562408,0.79562408,0.79562408,0.74589759,0.74589759,0.74589759,0.74589759,0.74589759,0.74589759,0.74589759,0.64644456,0.64644456,,,,,,,1784,10,0,5
13309,0.74186224,0.72672218,0.69644207,0.69644207,0.71158212,0.69749808,0.66717207,0.68233508,0.68233508,0.69749808,0.69749808,0.72782409,0.72782409,0.71266109,0.69749808,0.68233508,0.69749808,0.68347508,0.69866341,0.68347508,0.68347508,0.68347508,0.66828674,0.74422842,0.74422842,0.74422842,0.72904009,0.69866341,0.66828674,0.68482727,0.70004565,0.7304824,0.7304824,0.77613759,0.79135597,0.79135597,0.79135597,0.82179272,0.85222948,0.85222948,0.85222948,,,,,,,1799,10,0,3
13311,4.1130533,3.9444494,3.9089537,3.966634,3.9932559,3.9156234,3.8896348,3.9069607,3.9156234,3.9459436,4.0152469,4.019578,4.0455666,4.0412354,3.9805951,3.9719322,4.0498981,3.8365657,4.1619134,4.1957154,4.1872649,4.1407866,4.1027589,4.1323361,4.1534624,4.1830397,4.1703639,4.1323361,4.2041659,4.0812984,4.1140795,4.1427636,4.1755452,4.1878381,4.2124243,4.3394527,4.2574987,4.2984757,4.3025732,4.318964,4.3763318,,,,,,,1800,10,0,3
13313,3.7269692,3.6954293,3.7217126,3.7269692,3.741425,3.7008431,3.6890612,3.6916792,3.7453527,3.7623711,3.7754622,3.8199718,3.8199718,3.8147354,3.8055716,3.7793894,3.7649894,3.7887261,3.7327993,3.7900269,3.8914757,3.8563588,3.8719664,3.8849726,3.9005802,3.8823712,3.9005802,3.9513044,3.9422002,3.9456964,3.958663,3.9482896,3.9547729,3.9055004,3.9495864,4.0196052,4.0338683,4.0260887,4.093514,4.1155572,4.0909209,,,,,,,1803,10,0,0
13315,0.72483969,0.73877895,0.78059661,0.79453582,0.83635348,0.82471347,0.82471347,0.8806262,0.83869165,0.82471347,0.83869165,0.85266984,0.83869165,0.83869165,0.83869165,0.82471347,0.76880068,0.74012011,0.65633291,0.65633291,0.65633291,0.64236838,0.65633291,0.62840384,0.60047477,0.58651024,0.60047477,0.58651024,0.58651024,0.60760212,0.63586265,0.67825347,0.67825347,0.64999294,0.67825347,0.66412324,0.66412324,0.66412324,0.72064435,0.72064435,0.72064435,,,,,,,1810,10,0,6
13317,1.3857106,1.4747013,1.4747013,1.4747013,1.4747013,1.4696486,1.5463259,1.571885,1.6357827,1.6357827,1.6230032,1.8658147,1.6102237,1.5846646,1.5846646,1.571885,1.571885,1.5766348,2.1581805,2.132334,2.184027,2.1581805,2.1194108,2.0935643,2.1711037,2.1969502,2.2227967,2.2357199,2.2615664,2.263907,2.2509704,2.263907,2.2380335,2.2380335,2.2509704,2.3415265,2.4191463,2.4838293,2.5355756,2.5485122,2.5355756,,,,,,,1811,10,0,0
13319,1.9351166,2.120091,2.0062606,2.3050654,2.2908366,2.2600486,2.2171364,2.15992,2.2171364,2.2171364,2.2028322,2.2028322,2.1313117,2.15992,2.1742239,2.1170075,2.1170075,2.1037464,2.074928,2.074928,2.1325648,2.1325648,2.1902018,2.2046111,2.2190201,2.2334294,2.2478387,2.2334294,2.2910662,2.3138106,2.3282719,2.4005785,2.3571944,2.3571944,2.3282719,2.284888,2.3282719,2.2993493,2.2704265,2.3138106,2.3282719,,,,,,,1813,10,0,0
13321,0.6587202,0.70890838,0.70890838,0.69636136,0.72145545,0.77582943,0.71275389,0.72536898,0.72536898,0.75059921,0.76321435,0.78844458,0.79475212,0.78844458,0.78844458,0.78844458,0.76321435,0.7620607,0.79984885,0.80614686,0.80614686,0.80614686,0.81874293,0.83763701,0.86912709,0.88802117,0.88172317,0.90061718,0.90061718,0.90978014,0.87819058,0.87819058,0.89714432,0.88450849,0.8908264,0.91609806,0.87819058,0.85923678,0.8718726,0.8718726,0.89714432,,,,,,,1841,10,0,5
15001,14.382127,7.7102818,7.6952701,7.8362517,7.7037549,7.6600318,7.5732656,7.53053,7.6224761,7.6224761,7.634779,7.6231236,7.670392,7.5868635,7.5642004,7.5635529,7.5952811,7.4562469,7.7212615,7.6591687,7.691175,7.6988568,7.6930957,7.7007771,7.6969361,7.6681304,7.6777325,7.7462263,7.7372646,7.6201501,7.61762,7.6372285,7.6448188,7.564487,7.6138248,7.7378016,7.7023797,7.716928,7.6941566,7.7289462,7.7415967,,,,,,,742,11,1,4
15003,6.0106707,5.9595037,5.9609179,5.9899726,5.9604034,5.9643912,5.8655,5.9237018,5.9811306,5.9824185,5.9874401,6.061995,6.0949588,6.0717812,6.0666308,6.0506639,5.9824185,5.9431562,5.6453214,5.6792307,5.7360902,5.7246151,5.703341,5.6984415,5.7059197,5.6769099,5.6928978,5.7259045,5.7319641,5.7659903,5.7580953,5.7887692,5.8023591,5.7751794,5.807148,5.8884282,5.8708262,5.8920522,5.9310102,5.9546952,5.9637551,,,,,,,777,11,0,0
15005,8.333333,9.5238094,9.5238094,9.5238094,9.5238094,11.267606,9.8591547,9.8591547,9.8591547,9.8591547,9.8591547,12.676056,12.676056,12.676056,12.676056,9.8591547,9.8591547,10.769231,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,9.2307692,1.3793104,1.3793104,1.3793104,1.3793104,1.3793104,1.3793104,0.91954023,0.91954023,0.91954023,0.91954023,0.68965518,0.45977011,,,,,,,862,11,1,7
15007,13.15461,13.237822,13.094915,13.330077,13.297516,13.107861,12.829314,12.94253,13.145599,13.122237,13.068325,13.152787,13.244438,13.22467,13.185135,13.127628,13.091687,12.882494,11.514978,11.616738,11.632806,11.584604,11.302531,11.357875,11.42036,11.502481,11.463205,11.456064,11.489985,11.561823,11.570703,11.584911,11.584911,11.570703,11.419743,11.545838,11.481902,11.444606,11.426847,11.384222,11.34515,,,,,,,870,11,1,4
15009,12.179492,12.052582,12.098803,12.044747,11.939773,11.907831,11.732316,11.625144,11.951322,11.92647,11.966854,12.08024,12.150135,12.133826,12.079463,12.08024,12.069367,12.073077,11.475676,11.536651,11.597626,11.577559,11.564437,11.777464,11.76743,11.775148,11.816828,11.873943,11.898643,11.882662,11.850443,11.911045,11.881894,11.806717,11.977017,12.191811,12.255481,12.319919,12.392796,12.398165,12.381289,,,,,,,1054,11,0,0
16001,11.778187,11.920884,11.92394,12.011331,11.977107,11.650465,11.528472,11.595257,11.701518,11.743073,11.766225,11.825886,11.821433,11.82826,11.84785,11.848444,11.87397,11.56743,11.57694,11.670874,11.733976,11.718417,11.645517,11.692772,11.742908,11.759621,11.771435,11.967083,12.099916,11.642005,11.611625,11.694962,11.734539,11.695797,11.796971,12.189684,12.190519,12.142023,12.039176,12.093805,12.167108,,,,,,,3,12,0,3
16003,2.8896403,2.9203811,2.9203811,2.951122,3.0433445,3.107861,3.1383302,3.0469227,3.1383302,3.1687994,3.107861,3.107861,3.0773919,3.0773919,3.107861,3.1992688,3.0773919,2.9740872,3.0624263,3.0624263,3.0918727,3.2096584,3.180212,3.0624263,3.0624263,3.03298,3.03298,3.1507657,3.0918727,3.0734205,3.0449631,3.1587934,3.1303358,3.1303358,3.0165055,3.1018782,3.0165055,3.0734205,3.0449631,3.0734205,3.1872511,,,,,,,5,12,1,2
16005,3.9089537,4.1152864,4.1299086,4.107163,4.1234097,4.0547032,3.9762354,3.9073761,4.0659127,4.0563045,4.1075487,4.1235628,4.1764083,4.1475835,4.1395764,4.1395764,4.1171575,4.0474229,4.2199569,4.2674432,4.2911863,4.2927694,4.2959352,4.286438,4.4763832,4.4494743,4.4716349,4.5207043,4.5143723,4.4574761,4.4449992,4.4372005,4.4652743,4.4449992,4.4683938,4.5666518,4.538578,4.5526147,4.5401378,4.5136237,4.5027061,,,,,,,97,12,0,5
16007,2.8861694,2.9554377,2.9323483,2.9323483,2.9554377,2.9115086,2.9573591,2.8198075,2.8427327,2.9115086,2.8427327,2.773957,2.7510316,2.7051811,2.6593306,2.6364052,2.6364052,2.5815217,2.536232,2.6041667,2.6721015,2.785326,2.830616,2.8985507,2.9211957,2.9664855,2.9438405,2.9211957,2.9438405,2.9438202,2.9662921,2.988764,2.9662921,2.9213483,2.9213483,2.8764045,2.8988764,2.9438202,2.8988764,2.8539326,2.8764045,,,,,,,119,12,0,5
16009,6.9456306,5.7073727,5.5508113,5.2803869,5.2803869,5.3296938,5.1860366,5.2722311,5.2722311,5.2147679,5.2434993,5.2722311,5.3584256,5.387157,5.4733515,5.4733515,5.3296938,5.27283,2.7424371,2.7424371,2.7424371,2.6858921,2.7000282,2.6434832,2.6576195,2.6010745,2.5728018,2.5869381,2.6152105,2.605042,2.605042,2.6190476,2.6190476,2.605042,2.605042,2.6890757,2.67507,2.7170868,2.7310925,2.7731092,2.7450981,,,,,,,133,12,1,4
16011,3.2421446,3.3453772,3.3711853,3.4260275,3.4228015,3.3712897,3.2689354,3.3009212,3.3297083,3.3584955,3.3936796,3.4032753,3.4512539,3.4672468,3.4288638,3.441658,3.4512539,3.4372628,3.2475336,3.2886415,3.2633443,3.2665064,3.2918036,3.3360739,3.3455603,3.3107767,3.317101,3.3234253,3.3107767,3.2767444,3.3110723,3.3485208,3.357883,3.3422794,3.4078143,3.4452627,3.4046936,3.4265385,3.4483836,3.4764698,3.4764698,,,,,,,154,12,0,0
16013,14.810576,14.762392,14.804553,14.97922,14.744324,14.393538,14.428917,14.717849,14.800401,14.918332,15.148299,15.260334,15.266231,15.189575,15.04216,15.018574,14.900642,14.411258,14.7444,14.887996,14.974153,15.025847,14.962666,14.86502,14.79035,14.738656,14.715681,14.824813,14.882252,14.760355,14.754743,14.760355,14.833315,14.77158,14.693007,14.69862,14.77158,14.794028,14.743518,14.82209,14.878213,,,,,,,158,12,1,2
16015,5.5399718,5.5750351,5.5575037,5.6977558,5.662693,5.6802721,5.5782313,5.5952382,5.7823129,5.7142859,5.7993197,5.9863944,5.8503404,5.8843536,5.7312927,5.7142859,5.697279,5.5410266,5.3448839,5.3448839,5.410265,5.3939195,5.3939195,5.42661,5.42661,5.5083361,5.4756455,5.4593005,5.5083361,5.2475863,5.2164435,5.2475863,5.2475863,5.2164435,5.2475863,5.3254437,5.2787294,5.2787294,5.3098722,5.3254437,5.2475863,,,,,,,166,12,1,7
16017,9.805625,9.7217646,9.7157745,9.7457247,9.6858244,9.4042606,9.3135538,9.3691483,9.439373,9.4013338,9.4218168,9.5388575,9.6295643,9.635417,9.5739698,9.6120081,9.6061563,9.4876499,9.6739073,9.7512751,9.7312164,9.6710415,9.7054272,9.7197552,9.7484093,9.736948,9.6767721,9.8315086,9.7856607,9.5445166,9.6337175,9.6755314,9.753582,9.7229195,9.7424316,9.9431343,9.8065453,9.7201319,9.7201319,9.7563696,9.7591572,,,,,,,171,12,1,2
